LINE,ACCESSION,TREATMENT,DAY,PERIMETER,AREA,ROUNDNESS,COMPACTNESS, ECCENTRICITY,RMS,SOL,Fo,Fm,Fm_Lss1,Fm_Lss2,Fm_Lss3,Fm_Lss4,Ft_Lss1,Ft_Lss2,Ft_Lss3,Ft_Lss4,Fo_Lss1,Fo_Lss2,Fo_Lss3,Fo_Lss4,QY_max,FvFm_Lss1, FvFm_Lss2, FvFm_Lss3,FvFm_Lss4, QY_Lss1,QY_Lss2, QY_Lss3, QY_Lss4, NPQ_Lss1, NPQ_Lss2,  NPQ_Lss3, NPQ_Lss4,qN_Lss1, qN_Lss2,qN_Lss3,qN_Lss4,qP_Lss1,qP_Lss2,qP_Lss3,qP_Lss4,qL_Lss1,qL_Lss2,qL_Lss3,qL_Lss4,ETR1,ETR2,ETR3,ETR4
id43,Co,Control,0,131.546169,119.6928,0.086920353,0.427669792,0.322594548,0.489184773,17.00866218,43.50109863,258.8910217,110.5268631,94.19779968,90.13034058,84.74694824,68.54175568,64.18955994,63.48077011,62.82966995,35.34028625,33.4086113,32.8174057,32.13180161,0.831023216,0.677873373,0.641709626,0.630881906,0.617473841,0.375766784,0.312715709,0.28980583,0.256849378,1.353885412,1.776317596,1.916160226,2.079081297,0.657190144,0.723513842,0.739446342,0.76247859,0.552218556,0.483479232,0.454999804,0.412962735,1.06760788,0.925675273,0.87961024,0.803969264,19.74707031,30.67253304,41.62116241,48.58316422
id44,Can,Control,0,124.9453957,104.9728,0.084497942,0.394924396,0.411258432,0.664542178,26.39702475,31.7620697,193.3917694,84.03065491,72.07279968,72.24520874,71.08045959,50.98620605,48.0603447,47.31206894,47.96207047,26.07384109,24.73467636,24.74316597,24.59518623,0.835745931,0.68866986,0.653931916,0.65416348,0.649456024,0.393611908,0.330247104,0.343452096,0.325640738,1.30495131,1.705844641,1.706001759,1.773255825,0.651782155,0.717794716,0.716418326,0.722358763,0.572024524,0.504926026,0.52582705,0.503833413,1.116392612,0.980674803,0.99494189,0.961923599,20.68485641,32.39208984,49.32569504,61.5950737
id45,Col0,Control,0,178.7426014,210.176,0.082667887,0.387382924,0.199227227,0.627670686,16.0498173,41.36510086,247.0344849,102.9945908,92.37565613,95.63627625,92.49944305,61.44731522,58.7593956,60.46040344,61.62449646,33.44110107,32.11710358,32.42913818,32.16028214,0.832178354,0.674540758,0.648712397,0.654972255,0.649001062,0.402197272,0.359636903,0.363274395,0.331855088,1.397865891,1.699395776,1.630350113,1.693780184,0.671877384,0.7166996,0.702934623,0.717283964,0.595664322,0.552432954,0.554062188,0.511545837,1.092584848,1.009236097,1.031653166,0.976166546,21.13602829,35.27476883,52.1725235,62.77052689
id46,Te,Control,0,198.4472939,239.9872,0.076578628,0.360800539,0.227428571,0.649855987,17.67016908,41.46703339,243.1039429,96.19184875,78.79380035,79.26113892,80.18055725,59.37637329,54.62994385,54.49890137,55.98846054,32.81377411,30.48874855,30.52569771,30.71255684,0.82917285,0.657902896,0.611423731,0.611628771,0.614859641,0.379073501,0.302495509,0.306619793,0.299160451,1.537514687,2.105575562,2.10781312,2.059381247,0.69464618,0.769877017,0.768637121,0.76587218,0.575117826,0.493077606,0.499566495,0.486368418,1.040282965,0.879313409,0.888484955,0.880934775,19.92084312,29.67008972,44.03593826,56.58631897
id47,Col0,Control,0,190.4888756,231.3344,0.080114448,0.366688985,0.154338937,0.421995997,18.42129143,47.54315186,284.5054626,121.1975327,106.6567612,111.1448441,106.7661514,71.10310364,67.13126373,70.10310364,72.20284271,38.73757935,37.09280014,37.61090469,37.12268066,0.832417309,0.680033028,0.651293337,0.659554601,0.651121199,0.411051422,0.367285013,0.365289152,0.321760982,1.344521046,1.669993162,1.574123979,1.669285774,0.660217941,0.715394497,0.700456858,0.716683805,0.604181528,0.563350856,0.553512394,0.49462381,1.107166886,1.018482924,1.030875325,0.956609309,21.6013279,36.02492905,52.46187973,60.8612175
id48,Ler,Control,0,96.97560654,112.7168,0.150616831,0.512304381,0.179270294,0.222494649,11.29434476,46.32333374,276.1129761,114.4762344,105.6320953,110.0759277,99.72283936,74.03888702,67.70055389,69.49277496,68.48166656,37.4251442,36.38234711,36.8364296,35.65096664,0.831930876,0.673151314,0.654994786,0.663230836,0.641626596,0.354718655,0.355605751,0.362742513,0.3120929,1.407635808,1.619136214,1.53052187,1.775050879,0.675101936,0.707524598,0.690229297,0.731233597,0.527223825,0.540804386,0.544472635,0.486448675,1.022582173,0.993905962,1.02578485,0.93116653,18.64096069,34.87937546,52.09613419,59.03249741
id49,Cvi,Control,0,78.61523741,66.0352,0.134267809,0.468786915,0.233278621,0.646951121,10.30005815,43.25102234,254.8242645,113.2811813,105.4909286,105.9478455,99.1184845,61.97449112,61.46020508,63.44081497,63.21224594,35.48731232,34.42028427,34.53421402,33.95984268,0.829731464,0.683003187,0.663680077,0.665449321,0.653688371,0.447815925,0.406274021,0.395265311,0.358612061,1.274201155,1.505494356,1.479943395,1.597522497,0.642469347,0.673775017,0.672640324,0.702585459,0.654380381,0.609521329,0.593649149,0.549224854,1.14408803,1.08898437,1.084463596,1.017804861,23.53335381,39.84914398,56.7669754,67.83161926
id50,Nd,Control,0,133.1783307,95.5008,0.067662765,0.354947669,0.229602734,0.734336254,22.69963812,39.01499939,234.2745361,104.4115753,94.63935089,98.41990662,94.40416718,60.37166595,60.13583374,61.99000168,63.44250107,32.26075745,31.18052673,31.5453434,31.1499958,0.833197713,0.690795779,0.668082833,0.675444543,0.666096628,0.41960305,0.358658552,0.366265208,0.326452523,1.246109843,1.500114202,1.417981744,1.520408392,0.638414919,0.682982385,0.666934907,0.687699735,0.607331634,0.535149455,0.54249239,0.491642863,1.134162545,1.033546567,1.064551115,0.991001487,22.05072784,35.17881012,52.6020546,61.74862671
id51,Col0,Salt,0,167.4222323,176.576,0.079161731,0.378422121,0.234589882,0.69806448,17.156361,43.23357773,263.1881714,111.4002457,97.71411133,99.40632629,97.57319641,66.29379272,63.22700882,64.548172,65.7908783,35.24827957,33.6995163,33.81863785,33.67586899,0.835343421,0.683338046,0.653735459,0.656197727,0.652647495,0.404825538,0.352152705,0.346798211,0.32435143,1.361750007,1.704004288,1.682548404,1.7155509,0.660296798,0.716238737,0.70899415,0.718457222,0.591525137,0.536879778,0.526289821,0.496644646,1.102220893,0.994329691,0.996898413,0.965322256,21.27414894,34.54068756,49.80625534,61.35120392
id52,Rsch,Salt,0,178.8551673,194.1376,0.076263466,0.388220539,0.338420543,0.806473235,17.28014769,44.46772003,260.4360046,128.4265137,111.0485229,110.3435287,100.668251,67.75791168,65.50189972,68.33100891,67.49905396,37.75289536,36.03022003,35.94573593,34.90405655,0.828700006,0.704534531,0.672703445,0.671332121,0.651663542,0.470737725,0.407425433,0.379431754,0.327608079,1.038816094,1.369901299,1.38364315,1.601066351,0.588779449,0.66216892,0.665126503,0.705249429,0.667801023,0.605221093,0.565221786,0.502533317,1.196997643,1.097177386,1.067906499,0.965791166,24.73792648,39.96207809,54.49300003,61.96719742
id53,Nd,Salt,0,187.9516173,228.1856,0.081171947,0.351596552,0.171340929,0.431812183,16.8024906,46.79946899,274.9062805,129.3536682,116.1038895,118.700119,106.4812851,68.79655457,67.79363251,72.38037109,72.37586212,39.2351532,37.87356949,38.11427307,36.76412201,0.829411805,0.69627732,0.672661424,0.676884055,0.652939498,0.465994686,0.414690554,0.388713717,0.320536911,1.12627697,1.376016974,1.333010197,1.598856211,0.615235627,0.666896582,0.656641304,0.704393029,0.669201016,0.616390586,0.57466948,0.492161959,1.172174335,1.09874928,1.084993958,0.953792214,24.48867226,40.67467499,55.8260498,60.62968445
id54,Cvi,Salt,0,70.18543074,61.3248,0.156441534,0.478908437,0.275774971,0.714815741,7.495721144,37.81489182,227.323288,110.611702,101.7535477,105.1926727,94.84633636,57.47659683,56.41702271,60.99042511,59.96702194,32.08990097,31.17667007,31.53065109,30.57582474,0.833438754,0.709300518,0.689371347,0.69765532,0.677352488,0.478198826,0.439710945,0.417483598,0.36673671,1.056539655,1.272607684,1.181543946,1.394232512,0.592746854,0.63571763,0.617752075,0.66623497,0.674219429,0.637505412,0.598880529,0.542685151,1.214235306,1.157538414,1.16042459,1.063907623,25.13001633,43.12878418,59.95790863,69.36839294
id55,Can,Salt,0,83.20228489,88.0128,0.159766307,0.455334084,0.28612153,0.514938518,5.865037813,37.55789566,224.4751434,92.41910553,78.54483795,75.62524414,74.46101379,58.01315689,54.46842194,53.66666794,53.61052704,30.25125313,28.55518341,28.11561394,27.95971489,0.832331896,0.671948612,0.634958923,0.624594212,0.621050656,0.369930297,0.304429144,0.286226124,0.278846473,1.431898832,1.867811918,2.007661819,2.052572727,0.677202642,0.742174745,0.756017983,0.761668086,0.550281167,0.478465199,0.456782162,0.449012101,1.050833344,0.907396734,0.867243588,0.853006244,19.44035339,29.85975075,41.10705185,52.74392319
id56,Col0,Salt,0,196.3037789,208.0384,0.067841595,0.338019674,0.198656916,0.614310667,21.19301052,37.49568176,223.753418,98.27667236,83.87430573,85.20708466,85.56681061,58.73289108,54.58405304,54.60232544,56.40963364,30.83874512,29.2575016,29.38325119,29.44067764,0.832467377,0.686659813,0.650858402,0.653238773,0.655504227,0.399838895,0.34556514,0.353057146,0.339766324,1.273542643,1.675714374,1.653310657,1.619859934,0.646517336,0.717020273,0.710940778,0.708494008,0.58262521,0.530183256,0.538951218,0.518053055,1.103108764,0.981945276,0.99948132,0.992139876,21.01209259,33.89455032,50.70514679,64.26693726
id57,C24,Salt,0,172.0453431,183.0656,0.077719637,0.435293402,0.233492497,0.559653638,19.77010208,41.45897293,247.062912,102.6828079,86.62464142,83.54012299,81.82740021,63.9871788,59.95341873,59.09487152,59.04615402,33.41991043,31.45150566,30.9857235,30.74979973,0.831713676,0.672136605,0.633488357,0.623937309,0.619253159,0.374242663,0.30411166,0.287017524,0.274290115,1.421147346,1.879240632,2.004195929,2.063268185,0.672968447,0.74055624,0.753816962,0.761019409,0.555604994,0.47713396,0.457501739,0.441975504,1.060615182,0.905789077,0.871629894,0.847164512,19.66697502,29.82861137,41.22071075,51.88208389
id58,Te,Salt,0,174.2720214,205.696,0.085109957,0.331511088,0.279254418,0.716599366,16.30914748,44.41493607,258.3161926,115.4633865,99.03372955,101.344696,92.90908813,63.02694702,59.86980438,62.5357132,62.07759857,36.53656006,34.66701889,34.94389343,33.92063904,0.827699721,0.682706296,0.647891879,0.652335525,0.63342768,0.452360332,0.392693013,0.380153447,0.330404192,1.241812825,1.62678051,1.574670315,1.792913795,0.639404595,0.708441556,0.700879872,0.735033274,0.662450314,0.605694592,0.582895398,0.522092879,1.145283341,1.046342611,1.040768147,0.950439692,23.77216721,38.51705933,54.59664917,62.49608994
id59,Ler,Salt,0,110.0085415,138.1376,0.143439564,0.621372639,0.304475226,0.697546015,9.133432172,43.1247406,252.5269165,116.9596252,113.8903198,113.7459946,98.40950775,63.0180397,62.55773163,65.64020538,63.81082535,35.95473862,35.63591003,35.66780853,34.01006317,0.828561962,0.691233277,0.684950411,0.685142994,0.653650463,0.457600653,0.445535511,0.420332581,0.350168943,1.172045946,1.23942101,1.23050046,1.568706155,0.622143507,0.635715842,0.638590813,0.703933418,0.661045074,0.649202347,0.612955928,0.535785258,1.153283834,1.13634634,1.123468041,0.999657869,24.04755402,43.70008469,60.36706924,66.23459625
id60,Co,Salt,0,126.4195082,105.4208,0.082891114,0.454500304,0.205738107,0.57274086,15.29893152,37.24122238,216.2413025,89.69465637,75.9910965,74.55852509,74.47116089,55.76794052,53.70839691,53.77786255,55.06335831,29.85746574,28.11077881,27.82782173,27.78811455,0.827521741,0.664079189,0.625595033,0.618794799,0.617650211,0.371474296,0.286583483,0.268993944,0.25179261,1.437431097,1.890689731,1.984069467,2.001964808,0.678680599,0.744976103,0.752748013,0.753494501,0.557959676,0.455873996,0.431933135,0.40544191,1.042433739,0.86891228,0.830545962,0.799191177,19.52149391,28.10936928,38.63220978,47.62667465
id61,C24,Control,0,182.5504398,220.4672,0.083135801,0.436426291,0.221319467,0.474135338,20.67858802,44.3295784,263.0340271,119.5461655,105.0383377,103.7100906,97.94600677,69.25352478,66.81620026,69.52676392,68.82112885,36.63644409,34.97282791,34.76176071,34.20508575,0.831406653,0.688539267,0.657864451,0.654120564,0.643705845,0.41203922,0.350741744,0.317039251,0.29089126,1.241878748,1.592323899,1.641725898,1.754166603,0.633508027,0.691958785,0.697237015,0.720633626,0.595399797,0.528516293,0.479563862,0.449632794,1.125992298,1.012306094,0.960979342,0.902736425,21.65323639,34.40229416,45.53235245,55.02220154
id62,Nd,Control,0,142.019104,116.928,0.072850888,0.344262295,0.438497217,0.747828789,18.92413793,45.42772293,271.7282715,121.9994507,109.4306946,114.2711792,112.8514862,70.5534668,69.35346222,72.35049438,75.44059753,37.65859985,36.3381958,36.8531723,36.73080444,0.83264327,0.690346897,0.666165411,0.675699115,0.673287272,0.419155091,0.363091379,0.36514473,0.329259932,1.234810591,1.499549866,1.394952893,1.418029189,0.639995575,0.689697385,0.670262277,0.676603734,0.606559396,0.544115961,0.540033042,0.488287628,1.132194161,1.033028603,1.055077195,0.993873537,22.02718735,35.61359787,52.44113541,62.27964783
id63,Cvi,Control,0,84.86660824,65.5872,0.114434049,0.399656813,0.269737999,0.705462532,10.88563622,47.92258072,279.000885,131.1774139,119.2697144,124.3261642,114.1747284,69.64031982,67.38871002,72.78548431,70.25645447,40.01175308,38.62987137,39.11871719,38.22211838,0.828147829,0.692523599,0.669515729,0.677456081,0.661349118,0.465411246,0.427581996,0.406858951,0.384243846,1.147187829,1.401142836,1.323821306,1.485993743,0.617398679,0.662387073,0.643055081,0.68342787,0.671290457,0.636868298,0.59940964,0.582756937,1.169007421,1.111855865,1.114019036,1.061883092,24.45801353,41.93912506,58.43202209,72.67987823
id64,Co,Control,0,186.4131814,179.2512,0.064821444,0.4229027,0.191497841,0.460297578,23.30991145,51.56951141,297.1791992,126.7391586,112.2191696,110.6697159,103.4485092,77.04024506,74.94939423,75.63414764,74.826828,41.56110382,39.65299225,39.37129974,38.55221939,0.826511621,0.667967856,0.63822782,0.633890986,0.620278955,0.384769917,0.318984747,0.304086834,0.270518661,1.378541231,1.728660583,1.788219452,1.944002151,0.665379763,0.715824425,0.720987916,0.747518599,0.573057592,0.49390313,0.474597514,0.434327394,1.063292503,0.93639344,0.915574193,0.84264487,20.22019768,31.2874279,43.6721611,51.16871262
id65,Ler,Control,0,107.2865907,143.6544,0.156833165,0.607173772,0.338251986,0.748677725,7.489084915,44.14500046,266.4717712,116.420372,114.0837936,117.4583359,103.2731476,66.53833008,65.40250397,69.33583069,67.09000397,36.32409286,36.02140045,36.41580582,34.91703033,0.834062874,0.686302483,0.680532396,0.688070178,0.660053492,0.426170737,0.422596842,0.408443868,0.34970665,1.303644419,1.371992469,1.284391642,1.595667958,0.652090371,0.661395311,0.648064554,0.704717994,0.620835602,0.62078476,0.593854129,0.530179918,1.134614468,1.123999596,1.125894547,1.012505412,22.3958683,41.45016098,58.65964508,66.14715576
id66,Col0,Control,0,133.3336207,122.4832,0.086577899,0.36774144,0.266805809,0.628542718,13.37840945,42.50612259,257.1672363,111.4563522,96.39058685,100.7414932,102.7749405,64.56428528,60.21530533,63.01020432,66.91836548,34.9190712,33.26856613,33.7365036,33.99571991,0.834798813,0.686426461,0.653857708,0.662763834,0.668305814,0.419201106,0.373576939,0.370917022,0.347631037,1.313170314,1.683286667,1.584385753,1.51574409,0.655057371,0.717916906,0.700092733,0.691259205,0.610614777,0.571071267,0.558949828,0.519746065,1.129246354,1.03187561,1.043082833,1.020503044,22.02960396,36.64207077,53.27013779,65.75455475
id67,Rsch,Control,0,145.694394,161.984,0.095895074,0.394876435,0.295141874,0.757480701,15.28581588,49.59580994,284.5828857,140.9077911,122.3455505,124.0581741,113.7865067,73.88690948,71.38376617,75.36963654,75.12094116,42.04826736,40.16929245,40.34838104,39.2105751,0.82539922,0.700377762,0.669274867,0.672314227,0.65378201,0.474122345,0.414092183,0.389980227,0.338813245,1.026691079,1.344027042,1.310609937,1.511291385,0.591157675,0.662833691,0.65652734,0.69423759,0.676940024,0.61848408,0.579812467,0.518414736,1.189396024,1.097010612,1.080720425,0.988655984,24.91579247,40.61598587,56.00794601,64.08666229
id68,Can,Control,0,99.55168737,104.2304,0.132162126,0.57916074,0.311884439,0.592176229,9.531867862,50.84603119,301.0529175,123.4281311,104.3655243,104.960762,102.0467377,76.71746063,72.4809494,72.78253937,73.32539368,40.79517746,38.38153458,38.35909271,38.01675415,0.831068277,0.668057978,0.629198968,0.629132569,0.623355746,0.376840264,0.301718712,0.300637394,0.278585434,1.450267792,1.912683249,1.921615243,1.99101615,0.681723237,0.747843981,0.745419443,0.755748212,0.564001739,0.478117496,0.476334184,0.446537971,1.058351278,0.901261687,0.902559578,0.857257605,19.80348206,29.59390068,43.17676163,52.69454956
id69,Te,Control,0,241.3672589,281.6896,0.060760867,0.363499719,0.234214766,0.620315908,23.36065797,52.3721199,299.099823,125.0833359,108.0501709,110.9254227,105.811615,74.1175766,69.63515472,71.682724,73.13272858,42.0586586,39.90629578,40.26073074,39.61088943,0.82472986,0.663058996,0.628903091,0.634228885,0.623917878,0.405528039,0.351522774,0.349332333,0.306873411,1.397285581,1.787784576,1.727678299,1.845167875,0.675560534,0.736302555,0.726673782,0.744934022,0.611433446,0.557947218,0.549841583,0.492050797,1.076499343,0.97049427,0.976676404,0.901807666,21.31106567,34.47890091,50.17020035,58.04522705
id70,Col0,Control,0,216.9978739,245.8496,0.065609754,0.39424044,0.337029258,0.822894727,22.32196595,51.12072754,301.7046509,127.5739365,114.7474747,118.2042389,114.2494965,76.94982147,74.40036011,76.48436737,77.74363708,41.43109894,39.85020828,40.15945435,39.83604431,0.830518186,0.674333274,0.649321556,0.654887199,0.648758888,0.395095646,0.34577322,0.347194701,0.318753839,1.370322466,1.658084154,1.600263357,1.662792563,0.66796577,0.712564886,0.699402034,0.714723349,0.584856927,0.52960676,0.52799809,0.491804838,1.083747029,0.985050321,1.00508666,0.954610646,20.76282883,33.91495895,49.86319733,60.29241943
id71,Col0,Salt,0,172.2488756,176.0384,0.074559757,0.328523995,0.198876881,0.688944833,17.40943794,48.39290619,287.4921265,130.8297882,119.7273407,125.0342789,115.4684753,71.42907715,69.449646,74.65106201,75.275177,40.21287537,38.98162842,39.46939087,38.59937668,0.831404567,0.691147387,0.670262456,0.678629875,0.663897872,0.451475918,0.414881319,0.397215903,0.346583009,1.208812237,1.440581083,1.353621364,1.504845858,0.633173108,0.674357891,0.654312849,0.68996948,0.652768552,0.617867887,0.584526241,0.52203685,1.159300923,1.099117994,1.103569031,1.01576972,23.72569084,40.69338608,57.04711533,65.55631256
id72,Nd,Salt,0,153.287329,123.8144,0.066216849,0.406138473,0.252654532,0.664942881,23.34249974,50.28076935,294.1907043,131.6217957,117.4220047,126.0229721,118.4091873,72.65192413,71.29808044,77.13365173,79,41.50226974,39.95822144,40.9015007,40.07497787,0.829111576,0.684505045,0.659073114,0.674422443,0.661303878,0.446573406,0.391185403,0.386535138,0.332601219,1.239563227,1.515360117,1.348056793,1.488062143,0.643011749,0.694950402,0.663940489,0.691264987,0.652320802,0.593339205,0.57307142,0.503087521,1.142203927,1.058299541,1.079475403,0.987834275,23.46805573,38.3691864,55.51317215,62.91165924
id73,Ler,Salt,0,96.25130072,115.3664,0.15648618,0.626250695,0.194431626,0.695030314,8.699434151,52.22896576,306.0965576,140.4927216,133.9019165,131.6758575,114.6272049,76.55931091,74.78827667,78.59172058,76.09654999,43.43360138,42.75699234,42.53407669,40.58634186,0.828963041,0.6895625,0.678805828,0.675216317,0.644676805,0.451806873,0.438186675,0.400284141,0.333779126,1.190692306,1.303787351,1.338361144,1.679342985,0.629325211,0.653082311,0.661895275,0.720567226,0.654970288,0.645305216,0.592808604,0.517819941,1.152092814,1.125366092,1.091959715,0.964263141,23.74308395,42.97927856,57.48776627,63.13445663
id74,Col0,Salt,0,206.4445347,224.5888,0.066220305,0.364675562,0.228629285,0.67832868,17.5155591,53.36014938,320.560791,134.5181732,118.4488297,124.5329971,122.5536728,80.34586334,76.86240387,78.92293549,81.63383484,43.33105469,41.45550919,42.07894135,41.94249725,0.833405018,0.677614391,0.648890376,0.659320235,0.656540155,0.402136475,0.34972918,0.363018125,0.333452612,1.383169889,1.712970376,1.59659338,1.622959137,0.670004904,0.722799182,0.701425672,0.709179878,0.593061328,0.537981689,0.549395621,0.508318245,1.098137975,0.995672345,1.031701088,0.986581564,21.13283348,34.30297852,52.13571548,63.07269669
