LINE,ACCESSION,TREATMENT,DAY,PERIMETER,AREA,ROUNDNESS,COMPACTNESS, ECCENTRICITY,RMS,SOL
LN10,Col0,Control,6,388.4287178,883.0208,0.073545844,0.486196957,0.228541392,0.533229521,31.65932218
LN16,Col0,Salt,6,226.4010022,374.208,0.091741586,0.391911094,0.257861235,0.677375539,18.64094407
LN13,Nd,Salt,6,256.0229355,322.112,0.061753137,0.341614064,0.165253977,0.385695025,28.89799324
LN12,Ler,Salt,6,118.8493148,208.5888,0.185569879,0.641019589,0.271204657,0.154008625,7.855792833
LN10,Col0,Salt,6,314.2518987,560.1408,0.071277302,0.506334826,0.174355219,0.432580322,27.30874523
LN17,C24,Salt,6,295.6425138,567.1296,0.081537691,0.553795965,0.199363578,0.534369225,29.76252059
LN8,Can,Salt,6,177.4171181,244.1216,0.097459691,0.583295104,0.218142402,0.513747967,14.4338297
LN11,Cvi,Salt,6,168.6994731,174.6688,0.077125457,0.333740951,0.215798135,0.672435205,21.05246959
LN14,Rsch,Salt,6,242.5990163,362.1632,0.077327881,0.451995271,0.255870879,0.515327546,24.94069414
LN9,Co,Salt,6,214.6480672,322.2656,0.087896149,0.597701968,0.197468081,0.369184912,20.905509
LN15,Te,Salt,6,218.7720039,252.4288,0.066277372,0.327406448,0.283949174,0.670300449,28.16581309
LN8,Can,Control,6,181.7390689,278.3872,0.105916234,0.509917472,0.341665733,0.757844849,11.39399513
LN10,Col0,Control,6,489.9902294,1189.6832,0.062268206,0.514067953,0.133441823,0.387675758,28.85531072
LN17,C24,Control,6,347.4354137,674.9568,0.070264777,0.556463102,0.166775972,0.17291709,30.11059908
LN14,Rsch,Control,6,339.8263979,634.8032,0.069077203,0.423333988,0.294231926,0.59498851,27.38137678
LN16,Col0,Control,6,264.7594205,409.8176,0.0734679,0.405792142,0.208073646,0.437880726,23.39657057
LN12,Ler,Control,6,277.715853,643.9168,0.104915167,0.52948668,0.200912908,0.658537018,14.64831233
LN9,Co,Control,6,266.5413538,403.9296,0.071447386,0.540063664,0.164789001,0.359778227,29.65148778
LN11,Cvi,Control,6,153.2485065,187.136,0.100132418,0.39668973,0.314609604,0.823548933,14.53844049
LN13,Nd,Control,6,230.4872589,286.3744,0.067740783,0.412443543,0.283968051,0.645098749,21.81522371
LN15,Te,Control,6,337.6118987,659.904,0.072753709,0.417202787,0.255481453,0.543765448,25.26424207
LN9,Co,Salt,6,274.0244821,507.8912,0.084996652,0.556468691,0.144628359,0.223575898,21.88971496
LN10,Col0,Salt,6,288.5437088,454.1824,0.068551497,0.541229408,0.175860997,0.426027728,31.20006764
LN13,Nd,Salt,6,326.3236913,442.368,0.052203108,0.36790615,0.199038655,0.535573608,36.11689815
LN11,Cvi,Salt,6,139.8018456,55.744,0.03584117,0.186254384,0.97991156,0.899864407,59.18760046
LN14,Rsch,Salt,6,296.2087704,513.8304,0.073592547,0.492588411,0.332451526,0.68906224,27.3562514
LN15,Te,Salt,6,309.9848513,460.16,0.060178005,0.414619519,0.214814426,0.021313414,28.68005563
LN12,Ler,Salt,6,115.2999124,190.9376,0.180485937,0.696047781,0.503287157,0.817651986,8.582020514
LN8,Can,Salt,6,118.1477507,123.4048,0.111094101,0.469034298,0.207958922,0.634150626,15.23514158
LN16,Col0,Salt,6,311.9370129,533.9648,0.068958638,0.399436981,0.297837221,0.721442544,21.65039793
LN17,C24,Salt,6,278.1550797,493.4656,0.080148012,0.56395553,0.195182752,0.484243078,23.70699315
LN12,Ler,Control,6,267.1197897,572.9024,0.100897029,0.580993549,0.279251808,0.595938117,15.0319496
LN11,Cvi,Control,6,190.9669248,229.7088,0.079153694,0.378999388,0.369731114,0.659157582,19.37913741
LN8,Can,Control,6,238.0696314,427.5968,0.094806107,0.561785282,0.23922837,0.406556077,17.71753577
LN9,Co,Control,6,327.0197371,595.6224,0.069989511,0.553035975,0.154868789,0.615322124,29.89517117
LN14,Rsch,Control,6,304.111143,509.9264,0.069287149,0.451959839,0.271020385,0.152256876,22.33490637
LN10,Col0,Control,6,304.5609321,524.6336,0.071075116,0.500990075,0.218295845,0.462369105,22.76277844
LN13,Nd,Control,6,265.5519513,310.9632,0.055414047,0.395564674,0.263447576,0.551954041,25.54120359
LN15,Te,Control,6,442.9291045,848,0.054317188,0.406481618,0.184220672,0.462143449,34.04812075
LN16,Col0,Control,6,495.7419518,981.184,0.050170563,0.477089972,0.282174169,0.491560949,41.29056161
LN17,C24,Control,6,301.2538846,468.4032,0.064858127,0.525896758,0.190640633,0.537614031,24.90162322
LN8,Can,Salt,6,176.5669248,226.7392,0.091394017,0.471468115,0.255957049,0.710576109,15.79270633
LN15,Te,Salt,6,381.304412,611.5968,0.052860517,0.443768517,0.216583466,0.444495429,34.20673489
LN12,Ler,Salt,6,158.077909,260.9536,0.131229294,0.634634541,0.281182252,0.751635683,12.08623142
LN14,Rsch,Salt,6,210.2712131,287.2576,0.081643526,0.430963629,0.327076769,0.784169171,17.88646288
LN11,Cvi,Salt,6,135.2242182,129.3056,0.088862441,0.425921241,0.515769353,0.85374262,15.9683231
LN13,Nd,Salt,6,174.320264,123.2768,0.050979488,0.291707051,0.280661683,0.714924696,37.86294258
LN10,Col0,Salt,6,214.4312131,301.568,0.082417439,0.553233457,0.318700615,0.733312447,19.6401528
LN9,Co,Salt,6,250.9190163,407.1424,0.081262288,0.632353234,0.173073509,0.503868011,24.40448944
LN16,Col0,Salt,6,234.3566613,330.368,0.075588066,0.417165023,0.268348965,0.748740939,23.27036033
LN17,C24,Salt,6,292.0221271,392.3328,0.057813992,0.532755114,0.185830023,0.387822116,34.77211184
LN13,Nd,Control,6,249.3350972,304.2688,0.061503588,0.428700247,0.322385089,0.791469568,26.29094275
LN14,Rsch,Control,6,348.440897,700.224,0.072475064,0.489946711,0.313233256,0.48973309,28.89392194
LN10,Col0,Control,6,274.7448863,480.64,0.08001484,0.453836764,0.295804074,0.672647667,20.21070573
LN12,Ler,Control,6,234.3527597,582.0672,0.133181176,0.571453705,0.23896318,0.628648663,12.30773629
LN16,Col0,Control,6,277.6154663,477.184,0.077805164,0.462238534,0.229954122,0.333921362,20.02795064
LN8,Can,Control,6,192.4704398,358.2208,0.121515754,0.655471239,0.169727124,0.46212497,14.02479811
LN15,Te,Control,6,445.6682786,870.4384,0.05507119,0.421635128,0.272659267,0.37936788,25.93182654
LN11,Cvi,Control,6,182.5692798,193.664,0.073013532,0.385389337,0.299474187,0.443949293,22.00449438
LN17,C24,Control,6,336.1738496,790.6816,0.087919183,0.626255867,0.189000756,0.46334677,23.61315807
LN9,Co,Control,6,309.6903521,514.5728,0.067421955,0.531822571,0.163252696,0.449426315,26.87619711
LN17,C24,Salt,6,275.5107738,442.7904,0.073304542,0.533225434,0.194068698,0.457012217,22.87404966
LN16,Col0,Salt,6,284.1413538,424.7168,0.066105929,0.489467473,0.375810575,0.696786604,33.99541907
LN11,Cvi,Salt,6,175.8814415,109.6448,0.044540785,0.27279386,0.427474403,0.779911086,47.07004436
LN15,Te,Salt,6,324.7181729,595.8912,0.071017217,0.442431788,0.218517172,0.489689567,26.00352279
LN14,Rsch,Salt,6,233.0727597,335.0016,0.077495005,0.375764537,0.232219451,0.681113613,21.46568852
LN9,Co,Salt,6,213.9853256,326.6944,0.089656869,0.57340882,0.192552271,0.461065517,24.92622341
LN12,Ler,Salt,6,130.828524,193.2416,0.141874912,0.532034113,0.276932979,0.644383527,11.29548917
LN13,Nd,Salt,6,294.2205454,320.3456,0.046503178,0.341978328,0.293406984,0.685722639,35.12758221
LN10,Col0,Salt,6,251.7398072,421.3632,0.083553121,0.493375498,0.146724075,0.509047514,21.00574137
LN8,Can,Salt,6,181.9198598,223.744,0.084957366,0.50232772,0.211030231,0.390902909,18.12402746
LN9,Co,Control,6,200.5841481,362.752,0.113299101,0.545335591,0.210478221,0.337771638,18.42773465
LN8,Can,Control,6,290.8680146,550.4,0.081751618,0.54783351,0.241580102,0.438167237,18.05251163
LN17,C24,Control,6,286.694693,428.3648,0.065491409,0.535644547,0.199227855,0.280421256,25.63945497
LN15,Te,Control,6,474.0517936,889.1776,0.049721794,0.42351729,0.233304858,0.447217118,30.66273194
LN13,Nd,Control,6,345.5664154,417.6,0.04394478,0.344221821,0.286766472,0.631502719,38.35592337
LN14,Rsch,Control,6,381.120862,918.4896,0.079461848,0.55528729,0.247923588,0.508600074,26.38708419
LN12,Ler,Control,6,171.9222148,310.8608,0.132163591,0.552130223,0.293964371,0.633773228,9.519888001
LN10,Col0,Control,6,362.5663804,760.3584,0.072686398,0.471194346,0.278231102,0.659609963,30.70636163
LN11,Cvi,Control,6,165.9841831,195.712,0.08926761,0.368327231,0.210266588,0.690818407,21.6676259
LN16,Col0,Control,6,433.1427953,882.4704,0.059108212,0.479150161,0.237811369,0.478749061,28.31742164
LN9,Co,Salt,6,240.5880497,325.12,0.070583867,0.506551263,0.139683506,0.465725322,25.49299213
LN11,Cvi,Salt,6,142.7849915,163.1488,0.100560779,0.419000657,0.228946786,0.533151347,14.02808724
LN14,Rsch,Salt,6,205.2221972,285.5296,0.085194652,0.399459198,0.165403889,0.513969316,18.39861927
LN13,Nd,Salt,6,235.7680672,218.5344,0.049403726,0.409277238,0.204797344,0.669193169,32.7817021
LN15,Te,Salt,6,277.3021271,404.5696,0.066114499,0.479460575,0.289830751,0.673126196,21.9521625
LN12,Ler,Salt,6,157.6575223,290.9824,0.147111692,0.582568807,0.302329792,0.735379706,11.40192671
LN17,C24,Salt,6,290.7648688,425.5104,0.063246454,0.551558793,0.176890693,0.387903085,25.81144903
LN10,Col0,Salt,6,150.174394,216.4864,0.120628161,0.492157719,0.174238546,0.613592445,12.10902856
LN8,Can,Salt,6,138.4924432,156.3904,0.102463173,0.544692613,0.252323232,0.675873728,12.19986905
LN16,Col0,Salt,6,269.501758,365.7216,0.063275745,0.428468598,0.329621048,0.531832161,27.87071259
LN16,Col0,Control,7,392.7600887,680.64,0.055446308,0.467271241,0.215774445,0.517119148,32.1119323
LN14,Rsch,Control,7,386.1216353,879.2448,0.074109076,0.454636309,0.210348397,0.459091281,23.37470702
LN12,Ler,Control,7,251.1386297,571.904,0.113947803,0.519861308,0.275688713,0.725486847,14.34001791
LN10,Col0,Control,7,444.1941661,1141.0176,0.072670225,0.508647498,0.230230827,0.413992593,25.49541181
LN8,Can,Control,7,280.9801763,612.7104,0.097524505,0.667410279,0.195483953,0.760631679,24.51558452
LN17,C24,Control,7,337.1044471,679.8464,0.075178162,0.52865589,0.14938287,0.48984171,28.17483479
LN15,Te,Control,7,512.5760643,1055.5904,0.050488056,0.451202031,0.29648806,0.41536621,39.61012756
LN13,Nd,Control,7,293.5029004,346.944,0.050610945,0.381830476,0.216935879,0.604479433,36.88242022
LN11,Cvi,Control,7,183.4516348,200.6528,0.074922441,0.363501449,0.3650935,0.84768115,24.36450625
LN9,Co,Control,7,351.9863979,710.144,0.072028525,0.582234909,0.212588868,0.586134317,32.67137707
LN8,Can,Salt,7,174.6602464,282.6752,0.116441941,0.576109357,0.238280789,0.528887102,12.59998189
LN15,Te,Salt,7,355.0765912,554.3424,0.055251475,0.491739619,0.204610412,0.522297825,31.35568486
LN11,Cvi,Salt,7,130.3693148,92.0832,0.068083128,0.293632653,0.407469452,0.884734441,29.3647484
LN13,Nd,Salt,7,311.548788,411.8784,0.053324495,0.425151283,0.188553105,0.422203448,31.42028715
LN10,Col0,Salt,7,223.9896314,364.3392,0.091255686,0.516578646,0.329324219,0.698283115,20.26201518
LN14,Rsch,Salt,7,318.6287529,539.2384,0.066745309,0.437357253,0.298495851,0.679451465,27.56570452
LN17,C24,Salt,7,346.2491396,735.9744,0.077142759,0.648990925,0.144155811,0.520633086,29.31315872
LN9,Co,Salt,7,264.3107738,453.824,0.081633345,0.564570064,0.149076564,0.3854126,20.92122409
LN12,Ler,Salt,7,225.4959056,491.1488,0.12137958,0.525630137,0.198159094,0.576545137,12.97860363
LN16,Col0,Salt,7,303.005273,384.7424,0.052659841,0.423453503,0.288752268,0.707437121,31.95482068
LN15,Te,Control,7,493.911776,976.4608,0.05029976,0.407201802,0.37354657,0.464762503,33.65464174
LN16,Col0,Control,7,367.3342187,684.8384,0.063778631,0.443886736,0.205522761,0.398688625,28.42397623
LN13,Nd,Control,7,280.6374347,394.24,0.062904157,0.351786918,0.194024133,0.584920599,27.6888961
LN11,Cvi,Control,7,209.3339547,252.8512,0.072509603,0.35436362,0.253000124,0.713201202,21.70385745
LN9,Co,Control,7,290.3123205,636.5568,0.0949109,0.557459926,0.142616755,0.223577095,23.47413082
LN17,C24,Control,7,290.758208,528.0256,0.078487569,0.629782297,0.288509008,0.528475444,26.83680791
LN14,Rsch,Control,7,270.209983,504.064,0.086754651,0.398679841,0.273011152,0.500707302,18.7742001
LN12,Ler,Control,7,259.1225488,595.4432,0.111439663,0.573805677,0.315421074,0.746825803,14.06668243
LN10,Col0,Control,7,287.8366263,502.4768,0.076213827,0.484911371,0.139224689,0.364886098,24.32652333
LN8,Can,Control,7,263.4700005,532.416,0.096382596,0.50014429,0.174989438,0.440973377,15.18663301
LN14,Rsch,Salt,7,266.1143063,385.5104,0.068408413,0.375709492,0.210742844,0.440027097,24.1456272
LN11,Cvi,Salt,7,170.2418106,133.696,0.057969001,0.242799693,0.440723567,0.889715863,31.87438966
LN16,Col0,Salt,7,274.7837088,364.3008,0.060630064,0.432235823,0.186122752,0.638613892,30.98246724
LN9,Co,Salt,7,250.000598,362.4704,0.072878649,0.562557114,0.150841691,0.493468333,32.56169221
LN17,C24,Salt,7,272.6080322,522.9696,0.088431912,0.621928943,0.172589905,0.470840607,24.74586974
LN12,Ler,Salt,7,183.2226014,385.4592,0.144287992,0.638536079,0.272206161,0.492338809,9.489539749
LN15,Te,Salt,7,371.2252204,527.424,0.048094433,0.398473991,0.218866811,0.51306715,34.73927921
LN13,Nd,Salt,7,161.4037965,118.0416,0.05694,0.263741921,0.24004809,0.694599416,33.49577098
LN10,Col0,Salt,7,257.8558705,479.168,0.090561504,0.544968846,0.179338243,0.582406473,25.50987044
LN8,Can,Salt,7,161.607329,217.408,0.10460761,0.492632983,0.219086812,0.376937307,10.59758611
LN14,Rsch,Control,7,236.3343239,392.768,0.088367458,0.404671159,0.399003544,0.550176301,17.08613329
LN17,C24,Control,7,336.9075754,569.4848,0.063047874,0.553129856,0.19355755,0.461147836,27.48978445
LN9,Co,Control,7,305.2907563,519.0912,0.069988425,0.519137715,0.139271255,0.337440932,22.53666716
LN8,Can,Control,7,334.5766088,836.544,0.093909062,0.616300781,0.231203973,0.584280796,26.52470354
LN10,Col0,Control,7,425.8310378,991.744,0.068728176,0.489441135,0.186659432,0.36254753,22.42188952
LN15,Te,Control,7,533.3078394,1004.032,0.044361016,0.396057601,0.209272636,0.451415244,38.51200918
LN16,Col0,Control,7,514.9286302,1249.8816,0.059235855,0.537251105,0.170804008,0.374589679,36.06724221
LN12,Ler,Control,7,231.9386297,609.9712,0.142486271,0.540484751,0.211975224,0.632338897,11.43593402
LN11,Cvi,Control,7,190.5049564,229.0944,0.07932531,0.367462582,0.355614973,0.810072048,21.33970276
LN13,Nd,Control,7,378.666767,545.5488,0.047811138,0.315881921,0.170673351,0.526428279,39.80389949
LN10,Col0,Salt,7,304.5476105,454.1568,0.061532604,0.467193364,0.162484316,0.248496234,27.46281108
LN14,Rsch,Salt,7,349.3126896,691.4304,0.071208135,0.482674196,0.339909663,0.577951617,24.2919027
LN13,Nd,Salt,7,441.3036036,602.9696,0.038907232,0.389420255,0.228670279,0.545000587,52.78302588
LN11,Cvi,Salt,7,115.2705099,94.5408,0.089411362,0.320128294,0.606932488,0.893255441,20.77687517
LN8,Can,Salt,7,214.4445347,337.4336,0.09220792,0.540404247,0.166016763,0.34323061,16.90190426
LN16,Col0,Salt,7,323.9966263,481.8176,0.05767818,0.419442185,0.204360184,0.475399136,25.88619096
LN17,C24,Salt,7,266.1692097,505.8304,0.089722044,0.52835789,0.152876351,0.487782769,18.52446986
LN15,Te,Salt,7,313.2879971,450.752,0.057711188,0.392595153,0.221577241,0.368978169,26.41624308
LN12,Ler,Salt,7,176.3794731,356.5056,0.144005851,0.566396876,0.226410698,0.50212699,8.448154531
LN9,Co,Salt,7,215.1555189,277.6448,0.07536929,0.564414145,0.249447728,0.618814126,25.02798396
LN17,C24,Control,7,344.9303171,709.4144,0.074928516,0.521274995,0.164393378,0.460470614,22.80731826
LN13,Nd,Control,7,347.2695613,456.5248,0.047570838,0.330617277,0.235581763,0.538701984,41.08876801
LN11,Cvi,Control,7,199.2680848,214.8352,0.067989181,0.28069706,0.478812832,0.896834451,24.13012393
LN9,Co,Control,7,327.9664154,558.3232,0.06522841,0.54678216,0.127702207,0.330704307,30.60542424
LN12,Ler,Control,7,299.2723205,643.3152,0.09026109,0.512606328,0.277656007,0.600028503,16.7612169
LN16,Col0,Control,7,394.1792978,631.1936,0.051048717,0.456770225,0.196774272,0.526272146,29.4412719
LN14,Rsch,Control,7,386.5447812,773.888,0.065086115,0.42452499,0.197014754,0.438832704,22.78862058
LN8,Can,Control,7,237.365308,443.6736,0.098955278,0.666525652,0.186636854,0.638100933,23.85603831
LN15,Te,Control,7,480.0674702,1013.3632,0.055254854,0.438682329,0.269944569,0.553806414,33.52584976
LN10,Col0,Control,7,426.5031995,1034.9312,0.071495179,0.503061148,0.194541399,0.609679138,29.60486803
LN16,Col0,Salt,7,270.4107563,440.0128,0.075618359,0.406383733,0.184595747,0.605516499,23.45968117
LN13,Nd,Salt,7,294.6797546,363.9296,0.052665553,0.333376326,0.153300213,0.361615339,31.86050929
LN12,Ler,Salt,7,128.3622498,208.9984,0.159396281,0.614573924,0.255547119,0.243890665,9.879470848
LN10,Col0,Salt,7,339.0699304,616.2048,0.067352913,0.50497729,0.176622438,0.396757015,27.0558983
LN17,C24,Salt,7,316.5950446,643.3792,0.080661938,0.568738826,0.119195252,0.223568274,25.91313863
LN8,Can,Salt,7,195.0759231,239.5648,0.079108933,0.511505876,0.178157486,0.418626235,15.92177816
LN11,Cvi,Salt,7,154.9261515,138.496,0.072509954,0.363111618,0.391300826,0.756549646,25.5792976
LN14,Rsch,Salt,7,277.628788,426.368,0.06951291,0.498943994,0.248832241,0.490839076,27.11401981
LN9,Co,Salt,7,237.8017755,393.0752,0.087348474,0.646968356,0.193881381,0.382371973,24.39310951
LN15,Te,Salt,7,210.7104398,215.1424,0.060892495,0.317275748,0.287364307,0.684744969,30.70728225
LN8,Can,Control,7,201.5535681,356.9664,0.110422156,0.505235697,0.248931389,0.780350705,13.82106999
LN10,Col0,Control,7,545.2803877,1412.8896,0.059714299,0.553121336,0.153627802,0.256437414,36.94776322
LN17,C24,Control,7,350.6514946,766.1056,0.078297359,0.592828843,0.159981611,0.212799559,30.47600749
LN14,Rsch,Control,7,342.3314946,682.752,0.073211471,0.409388144,0.224961128,0.557050264,23.87716535
LN16,Col0,Control,7,295.6707738,466.4192,0.067045477,0.400384573,0.239756071,0.567146149,24.49156124
LN12,Ler,Control,7,309.0891746,697.5488,0.091752281,0.492205423,0.182958726,0.597616739,15.07930857
LN9,Co,Control,7,292.7919163,439.5008,0.064424546,0.533797649,0.141095937,0.379491608,30.36369991
LN11,Cvi,Control,7,157.6092798,208.2048,0.10532635,0.339610823,0.332560718,0.844041393,13.14754703
LN13,Nd,Control,7,260.212338,350.3616,0.065023538,0.385168508,0.240766344,0.625107574,25.00548005
LN15,Te,Control,7,357.0420745,752.4096,0.074169508,0.410328363,0.261399151,0.560107197,23.77925215
LN9,Co,Salt,7,277.0370305,564.7744,0.092471781,0.563109398,0.118784685,0.262398835,20.10543254
LN10,Col0,Salt,7,287.1860638,505.1776,0.076971017,0.540577189,0.157998099,0.460939062,30.35832468
LN13,Nd,Salt,7,360.1444471,496.9344,0.048145475,0.383554471,0.164095372,0.432376778,42.37946578
LN11,Cvi,Salt,7,140.7163623,131.4688,0.083434057,0.404529342,0.70205735,0.942073719,19.81520787
LN14,Rsch,Salt,7,319.1722679,524.3904,0.064686596,0.459994161,0.36905918,0.674076501,26.95025386
LN15,Te,Salt,7,345.1016879,538.1632,0.056784485,0.438524761,0.21863763,0.231714407,29.23870231
LN12,Ler,Salt,7,137.626169,235.0208,0.155924415,0.693836678,0.36570192,0.785384458,9.097652633
LN8,Can,Salt,7,122.9865732,130.4832,0.108404937,0.476533283,0.238070377,0.491491972,16.0478713
LN16,Col0,Salt,7,329.2142537,580.3136,0.06728455,0.43535501,0.293238573,0.71052526,23.96140018
LN17,C24,Salt,7,286.200563,536.704,0.082338647,0.576183147,0.190181544,0.377410418,24.45294539
LN12,Ler,Control,7,265.9335155,611.648,0.108683915,0.576890574,0.308341113,0.291720485,18.28695197
LN11,Cvi,Control,7,203.5378914,256.6912,0.077862851,0.408257161,0.385531539,0.667565541,22.40710083
LN8,Can,Control,7,286.3813538,507.9424,0.077827818,0.552111304,0.227049551,0.326839008,17.66318071
LN9,Co,Control,7,341.3099304,596.4416,0.064339835,0.524286373,0.164406421,0.55333406,31.89235358
LN14,Rsch,Control,7,333.4452379,620.8512,0.070169495,0.448227108,0.272184422,0.338103104,24.13099951
LN10,Col0,Control,7,339.2801237,618.7392,0.067546159,0.5031277,0.234047419,0.488489308,25.49597633
LN13,Nd,Control,7,292.0448688,340.416,0.050155743,0.404960943,0.270054614,0.606901975,27.70814063
LN15,Te,Control,7,471.342022,937.5616,0.05303192,0.416235261,0.312652662,0.537735607,36.17352247
LN16,Col0,Control,7,503.4313719,1131.0464,0.056080223,0.495611108,0.220961384,0.436781014,36.10490816
LN17,C24,Control,7,317.8911254,551.7184,0.068607331,0.560011953,0.196527087,0.507546333,26.5195462
LN8,Can,Salt,7,193.2269073,258.0608,0.086855375,0.490511411,0.243389158,0.682621886,17.49913199
LN15,Te,Salt,7,415.7263453,667.456,0.048530796,0.43698148,0.223595785,0.338460582,35.42126762
LN12,Ler,Salt,7,135.948524,261.2864,0.177655098,0.675345729,0.352705253,0.770877965,11.3928379
LN14,Rsch,Salt,7,249.3739197,341.76,0.069060391,0.451364236,0.267303576,0.721522363,24.08157303
LN11,Cvi,Salt,7,140.0536207,109.6832,0.070268599,0.426934383,0.374452468,0.725773116,29.74652818
LN13,Nd,Salt,7,179.0947631,121.5232,0.04761056,0.274369274,0.282688766,0.718551343,41.90351801
LN10,Col0,Salt,7,211.8872939,339.904,0.095138502,0.579512472,0.311279496,0.701836825,15.52370552
LN9,Co,Salt,7,276.289983,471.9104,0.077685351,0.681390578,0.164905774,0.458759004,31.41591624
LN16,Col0,Salt,7,279.8366263,378.6496,0.060762867,0.458656992,0.282372085,0.728262599,32.09526063
LN17,C24,Salt,7,295.3840779,429.2096,0.061816602,0.554798147,0.13808519,0.161535971,33.63956817
LN13,Nd,Control,7,267.9405805,310.7456,0.054392355,0.374512133,0.314705513,0.744406171,31.46385468
LN14,Rsch,Control,7,387.6240078,820.5056,0.06862306,0.508988407,0.319103664,0.462255809,27.86262519
LN10,Col0,Control,7,321.3334804,621.0432,0.075582233,0.488349622,0.214749078,0.564107748,26.24967538
LN12,Ler,Control,7,245.8178564,655.5392,0.136326937,0.544690717,0.258212618,0.592012589,13.41023939
LN16,Col0,Control,7,288.4084013,583.3472,0.088129472,0.508553256,0.228216205,0.335977257,20.11361741
LN8,Can,Control,7,226.6888405,409.408,0.100116557,0.570508704,0.192076734,0.534914183,14.04883539
LN15,Te,Control,7,475.7133577,992.512,0.055113112,0.398452234,0.273398031,0.363856544,26.20748001
LN11,Cvi,Control,7,202.3582781,211.3792,0.064867949,0.369688829,0.287149112,0.532419135,23.55346978
LN17,C24,Control,7,352.3652029,844.1088,0.085432333,0.608026996,0.198408026,0.447104123,21.80887393
LN9,Co,Control,7,318.8832871,588.4288,0.072717722,0.59008292,0.178275067,0.368636237,27.15190011
LN17,C24,Salt,7,284.9915471,554.3808,0.085773689,0.649466913,0.178958707,0.440479963,25.56098913
LN16,Col0,Salt,7,304.6185946,421.7856,0.057120078,0.419231307,0.307185192,0.617715138,32.07872056
LN11,Cvi,Salt,7,170.557909,104.9472,0.045335352,0.257724829,0.508785754,0.853819642,50.50006098
LN15,Te,Salt,7,354.4271712,643.6096,0.06438406,0.438168272,0.215261907,0.458080463,30.03703114
LN14,Rsch,Salt,7,249.8880322,384.8064,0.077439268,0.40344897,0.254509473,0.616828121,21.69051658
LN9,Co,Salt,7,235.7947105,364.8128,0.082454016,0.559842071,0.133630579,0.40815093,27.58703203
LN12,Ler,Salt,7,148.2477332,243.328,0.139131616,0.577793988,0.259187218,0.613865817,13.55928459
LN13,Nd,Salt,7,327.7695437,367.9872,0.043043282,0.346573922,0.302549303,0.644877248,40.71272044
LN10,Col0,Salt,7,284.6460463,476.4416,0.073894009,0.499315859,0.141791505,0.485635957,25.65584869
LN8,Can,Salt,7,206.4700356,287.5008,0.084749053,0.54000577,0.180086763,0.479409953,18.84154757
LN9,Co,Control,7,236.1307914,379.776,0.085591795,0.547154502,0.201137294,0.471264595,22.51998652
LN8,Can,Control,7,323.6577863,658.432,0.078985737,0.586103958,0.245645073,0.533661651,19.82099533
LN17,C24,Control,7,297.9013538,500.0064,0.070801176,0.564992262,0.203053538,0.207830776,25.44735427
LN15,Te,Control,7,492.5247286,967.9488,0.050142521,0.415593623,0.241679912,0.487506755,31.48017085
LN13,Nd,Control,7,373.3620745,460.544,0.041516486,0.336497545,0.287593064,0.667909149,41.30316843
LN14,Rsch,Control,7,388.4647812,975.872,0.081264229,0.536029417,0.21844081,0.517238788,25.40020986
LN12,Ler,Control,7,183.1194556,380.352,0.142536664,0.561932678,0.299661651,0.603202862,8.674474171
LN10,Col0,Control,7,402.2342012,847.5392,0.065828153,0.446375483,0.218464961,0.587023011,25.73259432
LN11,Cvi,Control,7,195.6771006,245.4656,0.080560192,0.39665336,0.304556825,0.764631076,20.28273453
LN16,Col0,Control,7,450.0612136,1028.4416,0.063803768,0.480941207,0.347241163,0.406598219,24.10185819
LN9,Co,Salt,7,255.4927422,390.0544,0.075089275,0.567509684,0.139425918,0.494608329,27.64420963
LN11,Cvi,Salt,7,165.1794731,162.5088,0.074847034,0.377531297,0.255995688,0.571747549,22.74732199
LN14,Rsch,Salt,7,217.4437614,330.1888,0.087756299,0.422289886,0.165995559,0.415368067,17.41944488
LN13,Nd,Salt,7,252.7480497,249.8816,0.049155092,0.397677735,0.208914535,0.669170279,36.02591948
LN15,Te,Salt,7,298.4970129,448,0.063184114,0.473286365,0.255261823,0.574387269,22.46451429
LN12,Ler,Salt,7,165.3990865,315.0848,0.14473418,0.566458027,0.274793604,0.696938665,13.39259019
LN17,C24,Salt,7,298.6229004,481.1648,0.06780434,0.577967405,0.144724335,0.430726149,25.47758772
LN10,Col0,Salt,7,151.3057648,240.0512,0.131765828,0.510063098,0.137973424,0.511722735,13.28879172
LN8,Can,Salt,7,143.861459,176.6528,0.107260908,0.569888921,0.240706662,0.641082339,12.35620607
LN16,Col0,Salt,7,291.8374347,424.0384,0.062565231,0.464270198,0.304226804,0.531855502,31.9961362
